SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DELIVERY_PCT,DATE
20MICRONS, BE, 19-Oct-2023,139.8,139.0,139.0,137.5,137.7,137.7,138.35,10076,13.94,90, -, -,,2023-10-19
21STCENMGM, EQ, 19-Oct-2023,19.35,19.3,19.5,19.0,19.2,19.25,19.22,1367,0.26,64, 1028, 75.20,0.7520117044623262,2023-10-19
360ONE, EQ, 19-Oct-2023,537.4,531.45,542.5,527.35,539.2,539.95,539.36,240243,1295.77,14465, 140639, 58.54,0.585403112681743,2023-10-19
3IINFOLTD, EQ, 19-Oct-2023,39.0,38.9,39.35,38.45,38.95,38.9,38.89,454911,176.92,2736, 224285, 49.30,0.49303050486798516,2023-10-19
3MINDIA, EQ, 19-Oct-2023,30376.0,30398.0,30672.8,30200.0,30500.0,30441.8,30427.45,962,292.71,684, 347, 36.07,0.3607068607068607,2023-10-19
3PLAND, EQ, 19-Oct-2023,25.85,25.95,27.1,25.1,27.1,27.1,26.25,34479,9.05,404, 23092, 66.97,0.6697410017691928,2023-10-19
5PAISA, EQ, 19-Oct-2023,471.8,483.0,495.25,463.6,471.0,471.65,483.12,678889,3279.85,25446, 170224, 25.07,0.25073907516545413,2023-10-19
63MOONS, EQ, 19-Oct-2023,270.1,271.7,283.6,268.75,281.3,282.2,277.32,184692,512.19,4149, 133260, 72.15,0.7215255668897408,2023-10-19
A2ZINFRA, BE, 19-Oct-2023,9.0,8.7,9.45,8.55,9.0,8.95,8.73,363935,31.78,374, -, -,,2023-10-19
AAATECH, EQ, 19-Oct-2023,67.7,67.15,69.45,66.8,66.8,67.85,68.18,42519,28.99,744, 20832, 48.99,0.48994567134692724,2023-10-19
AAKASH, BE, 19-Oct-2023,6.55,6.6,6.85,6.25,6.8,6.85,6.6,341131,22.5,696, -, -,,2023-10-19
AAREYDRUGS, BE, 19-Oct-2023,44.65,44.5,46.0,43.2,43.35,44.0,44.58,37742,16.83,128, -, -,,2023-10-19
AARON, EQ, 19-Oct-2023,284.8,290.0,294.0,280.0,294.0,290.05,286.71,11063,31.72,419, 7918, 71.57,0.7157190635451505,2023-10-19
AARTECH, BE, 19-Oct-2023,159.2,158.0,158.1,151.25,151.25,151.25,155.43,122055,189.72,484, -, -,,2023-10-19
AARTIDRUGS, EQ, 19-Oct-2023,554.0,559.0,559.5,538.2,545.5,545.0,545.57,427265,2331.01,20002, 101258, 23.70,0.2369910945197945,2023-10-19
AARTIIND, EQ, 19-Oct-2023,485.55,483.3,483.3,477.55,479.1,480.35,480.54,541905,2604.08,15160, 196559, 36.27,0.3627185576807743,2023-10-19
AARTIPHARM, EQ, 19-Oct-2023,409.45,408.95,411.85,393.05,401.0,399.65,403.07,124776,502.94,11090, 72249, 57.90,0.5790296210809771,2023-10-19
AARTISURF, EQ, 19-Oct-2023,608.15,608.15,612.9,601.7,605.0,603.7,605.86,10413,63.09,1409, 6375, 61.22,0.6122154998559493,2023-10-19
AARVEEDEN, EQ, 19-Oct-2023,23.15,23.5,23.7,23.15,23.3,23.3,23.35,17718,4.14,105, 15250, 86.07,0.860706626030026,2023-10-19
AARVI, EQ, 19-Oct-2023,138.45,138.95,138.95,136.0,136.9,136.5,137.11,9661,13.25,301, 6974, 72.19,0.7218714418797226,2023-10-19
AAVAS, EQ, 19-Oct-2023,1635.15,1635.15,1639.05,1610.6,1617.5,1617.35,1620.09,82875,1342.65,8508, 50708, 61.19,0.6118612368024132,2023-10-19
ABAN, EQ, 19-Oct-2023,53.25,52.8,63.9,51.2,63.9,63.9,59.17,4926128,2914.87,22721, 2159886, 43.85,0.438455111194837,2023-10-19
ABB, EQ, 19-Oct-2023,4098.3,4098.3,4121.6,4032.25,4082.0,4094.15,4073.55,388946,15843.91,39636, 213916, 55.00,0.5499889444807249,2023-10-19
ABBOTINDIA, EQ, 19-Oct-2023,22427.95,22444.0,22682.9,22251.0,22650.0,22656.1,22532.32,6679,1504.93,2653, 3901, 58.41,0.5840694714777661,2023-10-19
ABCAPITAL, EQ, 19-Oct-2023,180.7,178.7,185.25,177.65,183.85,183.8,182.86,3327383,6084.41,24951, 1050614, 31.57,0.31574784147181134,2023-10-19
ABFRL, EQ, 19-Oct-2023,230.4,230.0,239.0,226.9,237.5,237.85,235.76,8942797,21083.14,65682, 3564056, 39.85,0.39853929369077706,2023-10-19
ABMINTLLTD, BE, 19-Oct-2023,38.3,38.3,39.5,37.3,37.3,37.3,37.71,710,0.27,11, -, -,,2023-10-19
ABSLAMC, EQ, 19-Oct-2023,438.75,442.0,444.9,433.05,444.9,442.6,439.88,68178,299.9,3158, 35894, 52.65,0.526474815923025,2023-10-19
