SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DELIVERY_PCT,DATE
20MICRONS, EQ, 23-Sep-2025,228.35,228.5,232.0,225.25,226.31,226.24,227.69,73388,167.09,1623, 41932, 57.14,0.5713740666048945,2025-09-23
21STCENMGM, EQ, 23-Sep-2025,52.51,53.39,53.4,51.55,53.0,52.87,53.01,4423,2.34,127, 3526, 79.72,0.7971964729821388,2025-09-23
360ONE, EQ, 23-Sep-2025,1050.4,1048.0,1053.3,1015.4,1017.9,1019.6,1030.76,1808589,18642.17,53927, 1344267, 74.33,0.7432683710892857,2025-09-23
3IINFOLTD, EQ, 23-Sep-2025,24.31,24.3,24.6,24.3,24.47,24.38,24.47,199736,48.88,1504, 145811, 73.00,0.7300186245844514,2025-09-23
3MINDIA, EQ, 23-Sep-2025,29975.0,30000.0,30085.0,29780.0,29790.0,29835.0,29869.18,3373,1007.49,1586, 2359, 69.94,0.6993774088348651,2025-09-23
3PLAND, EQ, 23-Sep-2025,46.29,46.8,46.8,44.51,45.4,45.47,45.51,3932,1.79,150, 2537, 64.52,0.6452187182095626,2025-09-23
5PAISA, EQ, 23-Sep-2025,363.2,360.05,365.45,360.0,360.0,361.25,362.04,8000,28.96,947, 4351, 54.39,0.543875,2025-09-23
63MOONS, EQ, 23-Sep-2025,915.5,918.75,938.9,914.2,925.3,925.85,928.53,90286,838.34,4708, 39519, 43.77,0.43770905788272824,2025-09-23
A2ZINFRA, BE, 23-Sep-2025,18.2,18.1,18.1,18.0,18.0,18.0,18.05,54173,9.78,66, -, -,,2025-09-23
AAATECH, EQ, 23-Sep-2025,78.91,78.01,81.5,78.0,79.99,79.84,79.79,35245,28.12,506, 23668, 67.15,0.6715278762945098,2025-09-23
AADHARHFC, EQ, 23-Sep-2025,527.55,529.9,538.5,522.55,534.9,535.35,532.05,379297,2018.03,11969, 153210, 40.39,0.4039314837712927,2025-09-23
AAKASH, BE, 23-Sep-2025,9.98,10.0,10.08,9.81,9.99,9.92,9.92,61468,6.1,274, -, -,,2025-09-23
AAREYDRUGS, BE, 23-Sep-2025,79.29,79.0,80.8,78.1,78.1,78.69,79.57,26242,20.88,238, -, -,,2025-09-23
AARON, EQ, 23-Sep-2025,189.6,189.7,196.6,189.7,196.6,194.67,193.25,21540,41.63,1111, 12663, 58.79,0.5878830083565459,2025-09-23
AARTECH, EQ, 23-Sep-2025,54.99,55.0,55.66,54.05,54.4,54.28,54.62,53955,29.47,740, 40583, 75.22,0.7521638402372347,2025-09-23
AARTIDRUGS, EQ, 23-Sep-2025,520.25,520.25,522.2,505.0,512.7,515.85,513.3,161536,829.16,7816, 69696, 43.15,0.4314580031695721,2025-09-23
AARTIIND, EQ, 23-Sep-2025,389.6,388.05,391.2,385.0,387.0,386.55,387.91,437684,1697.84,16108, 154807, 35.37,0.35369581707350506,2025-09-23
AARTIPHARM, EQ, 23-Sep-2025,900.0,900.0,903.9,868.0,874.4,871.65,882.51,173830,1534.07,12860, 75644, 43.52,0.43516078927687973,2025-09-23
AARTISURF, EQ, 23-Sep-2025,484.85,486.6,489.95,475.05,477.85,478.05,481.9,8393,40.45,400, 6500, 77.45,0.7744549028952699,2025-09-23
AARVEEDEN, BE, 23-Sep-2025,169.3,165.5,171.98,164.23,165.94,165.52,166.26,16458,27.36,173, -, -,,2025-09-23
AARVI, EQ, 23-Sep-2025,124.4,123.55,126.99,123.55,126.54,126.11,125.31,7522,9.43,270, 4445, 59.09,0.5909332624302047,2025-09-23
AAVAS, EQ, 23-Sep-2025,1679.3,1679.3,1686.0,1653.1,1660.0,1655.4,1661.56,58773,976.55,9549, 38884, 66.16,0.6615963112313478,2025-09-23
ABAN, BE, 23-Sep-2025,43.88,43.15,43.99,42.95,43.48,43.45,43.16,50544,21.81,387, -, -,,2025-09-23
ABB, EQ, 23-Sep-2025,5362.8,5360.2,5375.4,5285.0,5303.8,5298.7,5309.52,167342,8885.05,19058, 106490, 63.64,0.6363614633505038,2025-09-23
ABBOTINDIA, EQ, 23-Sep-2025,30195.0,30340.0,30440.0,30100.0,30250.0,30225.0,30253.31,5182,1567.73,2273, 2918, 56.31,0.563103049015824,2025-09-23
ABCAPITAL, EQ, 23-Sep-2025,288.15,288.9,292.1,285.45,291.9,291.45,288.82,5157975,14897.19,39733, 2918239, 56.58,0.5657722265036181,2025-09-23
ABDL, EQ, 23-Sep-2025,541.0,540.9,542.95,530.5,532.0,531.7,534.74,303516,1623.03,8562, 184611, 60.82,0.608241410666983,2025-09-23
ABFRL, EQ, 23-Sep-2025,93.48,93.21,93.43,90.85,92.15,92.03,91.86,6807741,6253.35,32724, 2350154, 34.52,0.34521789239631767,2025-09-23
ABGSEC, EQ, 23-Sep-2025,110.57,110.11,110.84,110.11,110.84,110.22,110.22,33,0.04,2, 28, 84.85,0.8484848484848485,2025-09-23
ABINFRA, EQ, 23-Sep-2025,190.35,188.82,199.86,187.0,187.0,188.45,190.99,228912,437.19,949, 144600, 63.17,0.6316837911511848,2025-09-23
